stop_id,stop_code,stop_name,stop_lat,stop_lon
0600MA000038,cheagpag,Long Lane,53.31333040000,-2.09473420000
0600MA000043,cheagpap,Normans Hall,53.31740740000,-2.09774040000
0600MA0002,CHEGPTJ,Pavilion Way,53.26371400000,-2.15031400000
0600MA0003,CHEGPTM,The Whitfields,53.26330000000,-2.14520500000
0600MA0005,CHEGPTW,Prestbury Road,53.26310900000,-2.13773400000
0600MA0006,CHEGPWA,Prestbury Road,53.26304500000,-2.13873800000
0600MA0007,CHEGPWD,Coare Street,53.26406500000,-2.12670300000
0600MA0008,CHEGPWG,Coare Street,53.26450500000,-2.12683900000
0600MA0009,CHEGPWJ,Beechwood Mews,53.26740700000,-2.12866200000
0600MA0009A,CHEPMTJ,Beechwood Mews,53.26747900000,-2.12851200000
0600MA0010,CHEGPWM,Badger Road,53.27103000000,-2.12751800000
0600MA0011,CHEGPWP,Badger Road,53.27201900000,-2.12756600000
0600MA0012,CHEADAG,Brocklehurst Arms PH,53.27386200000,-2.12770600000
0600MA0013,CHEADAJ,Brocklehurst Arms PH,53.27428400000,-2.12755800000
0600MA0044,CHEGTJA,Langford Street,53.26015500000,-2.13472600000
0600MA0045,CHEGTJD,Great Queen Street,53.26023800000,-2.13307700000
0600MA0046,CHEADGP,King Edward Street,53.26126800000,-2.12829800000
0600MA0047,CHEADGT,St Alban's Church,53.26142000000,-2.12925800000
0600MA0049,CHEGTJG,Tesco,53.25811300000,-2.12791400000
0600MA0050,CHEGTJM,Tesco,53.25823000000,-2.12812400000
0600MA0096,CHEGWDT,Lord Street Alighting Only,53.25556500000,-2.12372500000
0600MA0097,CHEGWDW,Park Green,53.25538700000,-2.12216500000
0600MA0174,CHEMJDP,Grove Park,53.30027000000,-2.37215300000
0600MA0175,CHEMJDT,Grove Park,53.30011700000,-2.37231600000
0600MA0176,CHEATMT,Highland Way,53.29188900000,-2.37352000000
0600MA0177,CHEMJDW,Valley Way,53.29369200000,-2.37460100000
0600MA0178,CHEATMW,Railway Station,53.30169300000,-2.37129500000
0600MA0180,CHEMJGD,Carrwood,53.29781300000,-2.36171800000
0600MA0181,CHEMJGJ,Carrwood,53.29790300000,-2.36150900000
0600MA0182,CHEMJGM,Manor Lane,53.28836600000,-2.34638300000
0600MA0183,CHEMJGP,Legh Arms PH,53.30002300000,-2.36508300000
0600MA0184,CHEMJGT,Legh Arms PH,53.30003000000,-2.36541300000
0600MA0187,CHEMJMD,Church Hill,53.30268300000,-2.37389900000
0600MA0190,CHEMJMG,Lowe Drive,53.30638000000,-2.36132600000
0600MA0191,CHEMJMJ,Lowe Drive,53.30643300000,-2.36156600000
0600MA0192,CHEMJMP,Manor Park School,53.30429100000,-2.35964200000
0600MA0193,CHEMJMT,Beech Drive,53.30370300000,-2.36067300000
0600MA0195,CHEMJMW,Sandiway,53.30299100000,-2.36440300000
0600MA0196,CHEMJPA,The Shambles,53.30276300000,-2.36534700000
0600MA0207,CHEMJTA,Agden Brook Farm,53.37455000000,-2.42685100000
0600MA0208,CHEMJTD,Agden Brook Farm,53.37444200000,-2.42676000000
0600MA0209,CHEMJTG,Ye Olde No 3,53.37468000000,-2.41796900000
0600MA0210,CHEMJTJ,Ye Olde No 3,53.37479600000,-2.41812100000
0600MA0213,CHEATPW,Stamford Arms PH,53.37494400000,-2.41167400000
0600MA0214,CHEATWA,Stamford Arms PH,53.37446500000,-2.40998600000
0600MA0215,CHEMJTM,Spodegreen Lane,53.37204500000,-2.40262800000
0600MA0216,CHEMJTP,Spodegreen Lane,53.37185700000,-2.40252100000
0600MA0232,CHEMPAD,Broadoak Lane,53.31560200000,-2.33696700000
0600MA0233,CHEMPAG,Broadoak Lane,53.31594200000,-2.33761500000
0600MA0234,CHEMPAJ,Ryecroft Lane,53.31359600000,-2.34360000000
0600MA0235,CHEMPAM,Council Depot,53.31013500000,-2.34989100000
0600MA0236,CHEATWP,Falcon Bearer PH,53.30664000000,-2.34944200000
0600MA0237,CHEATWT,St Johns Wood School,53.30468300000,-2.35161700000
0600MA0238,CHEAWAD,Seven Sisters Lane,53.28727000000,-2.33681900000
0600MA0249,CHEAWAG,Ye Olde Parkgate Inn,53.26146700000,-2.32219500000
0600MA0250,CHEAWAJ,Bucklow Avenue,53.31396700000,-2.33011000000
0600MA0251,CHEAWAM,Bucklow Avenue,53.31421800000,-2.33030700000
0600MA0252,CHEAWAP,Victory Hall,53.31377800000,-2.31703500000
0600MA0253,CHEMPDP,Victory Hall,53.31393100000,-2.31700600000
0600MA0254,CHEMPDT,Woodside Nursery,53.31132400000,-2.30328400000
0600MA0255,CHEMPDW,Woodside Nursery,53.31144100000,-2.30309000000
0600MA0256,CHEMPGA,Bird in Hand,53.31136400000,-2.29797100000
0600MA0257,CHEMPGD,Clay Lane,53.30806700000,-2.29002400000
0600MA0258,CHEMPGJ,Lindow End Farm,53.30428500000,-2.27764900000
0600MA0259,CHEMPGM,Carr Lane,53.30886900000,-2.26177000000
0600MA0260,CHEMPGP,Carr Lane,53.30872600000,-2.26167900000
0600MA0261,CHEMPGT,Upcast Lane,53.30961500000,-2.25808300000
0600MA0262,CHEMPGW,Upcast Lane,53.30985900000,-2.25712400000
0600MA0270,CHEMPJW,Tower Garage,53.30474000000,-2.23769000000
0600MA0271,CHEMPMA,Tower Garage,53.30452400000,-2.23798900000
0600MA0272,CHEMPMD,Clifton Street,53.30251400000,-2.23616200000
0600MA0273,CHEMPMG,Clifton Street,53.30212700000,-2.23632500000
0600MA0274,CHEAWAT,Nat West Bank,53.30034800000,-2.23618000000
0600MA0275,CHEAWAW,Nat West Bank,53.30024800000,-2.23643400000
0600MA0276,CHEMPMJ,Beechfield Road,53.29726500000,-2.23617800000
0600MA0277,CHEMPMP,Beechfield Road,53.29724700000,-2.23596800000
0600MA0278,CHEMPMT,Alderley Cross,53.28898600000,-2.23617700000
0600MA0279,CHEAWDA,Alderley Cross,53.28855400000,-2.23619000000
0600MA0280,CHEMPMW,Bradford Lane,53.28629600000,-2.23710700000
0600MA0281,CHEMPTA,Primary School,53.28622400000,-2.23742200000
0600MA0282,CHEMPTD,Nether Alderley Mill,53.28242300000,-2.23653100000
0600MA0284,CHEMPTJ,AstraZeneca Main Gate,53.27977100000,-2.23687600000
0600MA0287,CHEMPTM,Alderley Park Nursery,53.26748600000,-2.23545900000
0600MA0288,CHEMPTP,Alderley Park Nursery,53.26839100000,-2.23685800000
0600MA0289,CHEAWDM,Monks Heath Motors Ltd,53.26390700000,-2.23614400000
0600MA0290,CHEMPTW,Stubby Lane,53.26548300000,-2.25244900000
0600MA0290A,CHEPTGA,Stubby Lane,53.26568700000,-2.25345500000
0600MA0291,CHEAWDP,The Ivy House,53.26537600000,-2.27228400000
0600MA0291A,CHEGPAM,The Ivy House,53.26550200000,-2.27221000000
0600MA0292,CHEMPWA,Shell Garage,53.26637600000,-2.27513900000
0600MA0293,CHEMPWD,Shell Garage,53.26645600000,-2.27561900000
0600MA0294,CHEAWDT,Dixon Drive,53.27100500000,-2.28298100000
0600MA0298,CHEMPWJ,Gorseyknoll,53.25923300000,-2.16734200000
0600MA0298A,CHEPTAG,Gorseyknoll,53.25938600000,-2.16740300000
0600MA0299,CHEMPWM,Cock Inn PH,53.25927100000,-2.17228900000
0600MA0300,CHEMPWP,Cock Inn PH,53.25912700000,-2.17231900000
0600MA0301,CHEMPWT,Church Lane,53.25919300000,-2.17629100000
0600MA0302,CHEMTAD,Church Lane,53.25903900000,-2.17740000000
0600MA0303,CHEMTAG,Blacksmith's Arms PH,53.25948000000,-2.18248400000
0600MA0304,CHEMTAJ,Blacksmith's Arms PH,53.25948700000,-2.18396800000
0600MA0305,CHEMTAM,Rough Heys Lane,53.26024500000,-2.19325000000
0600MA0306,CHEMTAP,Rough Heys Lane,53.26012000000,-2.19317500000
0600MA0307,CHEMTAT,Birtles Lane,53.26265000000,-2.21646800000
0600MA0308,CHEMTAW,Birtles Lane,53.26256800000,-2.21744200000
0600MA0309,CHEAWGD,Crossroads,53.26405800000,-2.23290600000
0600MA0310,CHEAWGJ,Tiger Lily,53.26455800000,-2.23457300000
0600MA0324,CHEMTGD,Clarke Lane,53.28589400000,-2.12268800000
0600MA0325,CHEMTGJ,Clarke Lane,53.28602900000,-2.12274800000
0600MA0378,CHEAWMW,Swan Hotel,53.35789300000,-2.01264200000
0600MA0379,CHEAWPA,Swan Hotel,53.35799200000,-2.01181500000
0600MA0380,CHEMWDG,Peveril Gardens,53.35804600000,-2.01488000000
0600MA0381,CHEMWDJ,Peveril Gardens,53.35816200000,-2.01464000000
0600MA0382,CHEMWDM,Overdale Road,53.35868300000,-2.01785600000
0600MA0383,CHEMWDP,Overdale Road,53.35876400000,-2.01755500000
0600MA0384,CHEMWDT,Lower Greenshall Lane,53.35844000000,-2.02066500000
0600MA0385,CHEMWDW,Lower Greenshall Lane,53.35809000000,-2.02093600000
0600MA0386,CHEMWGA,Buxton Road,53.35831300000,-2.02526300000
0600MA0387,CHEMWGD,Buxton Road,53.35853800000,-2.02529300000
0600MA0388,CHEMWGJ,White Lion PH,53.35905800000,-2.03023700000
0600MA0389,CHEMWGM,White Lion PH,53.35922000000,-2.03040200000
0600MA0390,CHEMWGP,The Albert Hotel,53.35993800000,-2.03324300000
0600MA0391,CHEMWGT,The Albert Hotel,53.35992900000,-2.03379800000
0600MA0392,CHEMWGW,Dandy Cock PH,53.35939800000,-2.03793000000
0600MA0394,CHEAWPG,Ram's Head Hotel,53.35855200000,-2.04028800000
0600MA0395,CHEAWPJ,Ram's Head Hotel,53.35868700000,-2.04048400000
0600MA0396,CHEMWJA,Railway Station,53.35841600000,-2.04255700000
0600MA0397,CHEMWJD,Railway Station,53.35838000000,-2.04362400000
0600MA0398,CHEMWJG,Lyme Park,53.35764800000,-2.05391500000
0600MA0399,CHEMWJM,Lyme Park,53.35788100000,-2.05382500000
0600MA0400,CHEMWJP,Park Road,53.35986700000,-2.05561600000
0600MA0401,CHEMWJT,Park Road,53.36044100000,-2.05796000000
0600MA0417,CHEAWTW,Freshfield Drive,53.27349600000,-2.13332900000
0600MA0418,CHEMWMT,Tytherington Club,53.28106500000,-2.13303700000
0600MA0422,CHEMWPG,Kent Avenue,53.28840900000,-2.11504400000
0600MA0422A,CHETATA,Kent Avenue,53.28847400000,-2.11360500000
0600MA0423,CHEGADA,Waggon & Horses,53.29352000000,-2.10985200000
0600MA0424,CHEMWPJ,Beechway,53.29320200000,-2.10343100000
0600MA0425,CHEMWPM,Beechway,53.29312100000,-2.10320500000
0600MA0426,CHEMWPT,Jackson Lane,53.29390700000,-2.09914200000
0600MA0426A,CHETATP,Jackson Close,53.29305300000,-2.09917000000
0600MA0427,CHEMWPW,Bull's Head,53.29111200000,-2.09846000000
0600MA0429,CHEGADJ,Waggon & Horses,53.29360100000,-2.11003300000
0600MA0430,CHEGADM,Waggon & Horses,53.29421200000,-2.11031900000
0600MA0431,CHEMWTA,Hawthorn Road,53.29556100000,-2.10876200000
0600MA0432,CHEMWTD,Hawthorn Road,53.29619100000,-2.10832900000
0600MA0433,CHEMWTG,Adlington Road,53.29720900000,-2.10564600000
0600MA0434,CHEMWTJ,Adlington Road,53.29734400000,-2.10563100000
0600MA0435,CHEMWTM,Aquaduct,53.29807700000,-2.09940600000
0600MA0436,CHEMWTP,Aquaduct,53.29828400000,-2.09904700000
0600MA0437,CHEMWTW,High Street,53.29771200000,-2.09531000000
0600MA0438,CHEPADA,High Street,53.29790000000,-2.09603000000
0600MA0439,CHEPADG,Cotton Tree,53.29862200000,-2.09237100000
0600MA0443,CHEPADP,Beeston Mount,53.30052100000,-2.08950900000
0600MA0444,CHEPADT,Beeston Mount,53.30044100000,-2.08929900000
0600MA0445,CHEGADT,Saint Christopher's Church,53.30946900000,-2.08363000000
0600MA0446,CHEGADW,Saint Christopher's Church,53.30932500000,-2.08373400000
0600MA0447,CHEPADW,Shrigley Hall Hotel,53.31069600000,-2.08956000000
0600MA0447A,CHEPWTJ,Shrigley Hall Hotel,53.31051700000,-2.08954500000
0600MA0448,CHEPAGA,Cawley Lane,53.32663100000,-2.11294000000
0600MA0449,CHEPAGD,Cawley Lane,53.32664100000,-2.11267000000
0600MA0450,CHEGAGA,Wood Lanes Church,53.33229900000,-2.09705400000
0600MA0451,CHEGAGD,Wood Lanes Church,53.33242500000,-2.09693400000
0600MA0452,CHEPAGJ,Joyley,53.33428100000,-2.10270400000
0600MA0452A,CHETADT,Joyley,53.33438000000,-2.10256900000
0600MA0453,CHEPAGM,Sutton Road,53.34304300000,-2.10502300000
0600MA0453A,CHETADJ,Sutton Road,53.34290800000,-2.10487300000
0600MA0454,CHEPAGP,Trafalgar Avenue,53.34438300000,-2.10379500000
0600MA0454A,CHETADM,Trafalgar Avenue,53.34441100000,-2.10349500000
0600MA0455,CHEPAGT,Coppice Road,53.34408100000,-2.09991900000
0600MA0456,CHEPAGW,Coppice Road,53.34398200000,-2.10008400000
0600MA0457,CHEPAJA,Coppice Road,53.34440700000,-2.09709600000
0600MA0458,CHEPAJD,Coppice Road,53.34430800000,-2.09690100000
0600MA0459,CHEPAJG,Green Lane,53.34407800000,-2.09210900000
0600MA0460,CHEPAJM,Green Lane,53.34395300000,-2.09206300000
0600MA0461,CHEPAJP,Shrigley Road North,53.34422500000,-2.08811400000
0600MA0462,CHEPAJT,Shrigley Road North,53.34407200000,-2.08814300000
0600MA0463,CHEPAJW,Boar's Head,53.34698700000,-2.08549100000
0600MA0464,CHEPAMA,Boar's Head,53.34699500000,-2.08574600000
0600MA0465,CHEPAMD,Carleton Road,53.35068900000,-2.08664000000
0600MA0465A,CHEPWPD,Carleton Road,53.35055400000,-2.08680500000
0600MA0466,CHEGAGJ,Bus Shelter,53.35262800000,-2.08979900000
0600MA0470,CHEPAMG,Towers Road,53.36318600000,-2.11494600000
0600MA0471,CHEPAMJ,Anglesey Drive,53.36056000000,-2.11629100000
0600MA0472,CHEPAMP,Anglesey Drive,53.36051500000,-2.11659100000
0600MA0473,CHEPAMT,Vicarage Lane,53.35388800000,-2.11881200000
0600MA0474,CHEPAMW,Vicarage Lane,53.35387900000,-2.11908200000
0600MA0475,CHEPAPA,Sports Ground,53.35163100000,-2.12021800000
0600MA0476,CHEPAPD,Sports Ground,53.35149600000,-2.12057800000
0600MA0477,CHEGAGP,St George's Church,53.34989400000,-2.12164000000
0600MA0478,CHEGAGT,St George's Church,53.34845500000,-2.12244700000
0600MA0480,CHEPAPJ,Johnson Cleaners Ltd,53.34607200000,-2.12383700000
0600MA0483,CHEPAPM,Copperfield Road,53.34470800000,-2.12198500000
0600MA0484,CHEPAPT,Copperfield Road,53.34478100000,-2.12099400000
0600MA0485,CHEPAPW,Yewtree Lane,53.34326600000,-2.11619900000
0600MA0486,CHEPATA,Yewtree Lane,53.34321300000,-2.11586800000
0600MA0487,CHEPATD,Vernon Road,53.34201000000,-2.11401700000
0600MA0489,CHEPATJ,Moggie Lane,53.33959100000,-2.10596100000
0600MA0489A,CHEPWMW,Moggie Lane,53.33953700000,-2.10536000000
0600MA0493,CHEGAJD,Post Office,53.34774300000,-2.10655200000
0600MA0494,CHEGAJG,Post Office,53.34760700000,-2.10730300000
0600MA0495,CHEPAWA,School Lane,53.34772800000,-2.11274100000
0600MA0496,CHEPAWD,School Lane,53.34788100000,-2.11284700000
0600MA0497,CHEPAWG,Clumber Road,53.34806700000,-2.11541600000
0600MA0498,CHEPAWJ,Clumber Road,53.34822000000,-2.11543100000
0600MA0499,CHEGAJM,St George's Church,53.34897800000,-2.12117900000
0600MA0500,CHEPAWM,St George's Church,53.34915600000,-2.12288400000
0600MA0501,CHEPAWP,Hilton Grove,53.34946600000,-2.12706100000
0600MA0502,CHEPAWT,Clifford Road,53.34961700000,-2.12913500000
0600MA0503,CHEPDAD,Clifford Road,53.34978700000,-2.12946600000
0600MA0506,CHEPDAM,Hilton Grove,53.34961900000,-2.12727200000
0600MA0507,CHEPDAP,Hazelbadge Road,53.34987500000,-2.13146400000
0600MA0508,CHEPDAT,Hazelbadge Road,53.34974000000,-2.13135900000
0600MA0509,CHEGAJP,Railway Station,53.35003100000,-2.13675200000
0600MA0510,CHEGAJT,Railway Station,53.35008600000,-2.13601700000
0600MA0511,CHEPDAW,Deva Close,53.35064700000,-2.14019500000
0600MA0512,CHEPDGA,Distaff Road,53.35061000000,-2.14088500000
0600MA0513,CHEPDGD,Merton Road,53.35084200000,-2.14253900000
0600MA0514,CHEPDGJ,Tern Drive,53.35095700000,-2.14437200000
0600MA0515,CHEPDGM,Woodford Road,53.35054900000,-2.14686400000
0600MA0516,CHEPDGP,Highfield Road,53.34985600000,-2.14812400000
0600MA0526,CHEGAMD,Spath Lane,53.35314000000,-2.21623600000
0600MA0527,CHEGAMG,Spath Lane,53.35310400000,-2.21650600000
0600MA0528,CHEGAMJ,Paddock South,53.34978900000,-2.21509200000
0600MA0529,CHEGAMP,Paddock North,53.35003200000,-2.21540900000
0600MA0530,CHEGAMT,Clinic,53.34796500000,-2.21505300000
0600MA0531,CHEGAMW,Clinic,53.34774000000,-2.21532200000
0600MA0532,CHEGAPA,The Green,53.34562600000,-2.21082000000
0600MA0533,CHEGAPD,The Green,53.34515900000,-2.21057700000
0600MA0534,CHEPDJP,Hallwood Road,53.34230500000,-2.20805500000
0600MA0535,CHEPDJT,Hallwood Road,53.34209000000,-2.20772400000
0600MA0536,CHEPDJW,Oaklands Close,53.33792600000,-2.20423400000
0600MA0537,CHEPDMA,Oaklands Close,53.33784400000,-2.20442900000
0600MA0538,CHEPDMD,Handforth Road,53.33514100000,-2.20286900000
0600MA0539,CHEPDMG,Handforth Road,53.33531100000,-2.20338100000
0600MA0540,CHEPDMJ,Lincoln Road,53.33521100000,-2.20946200000
0600MA0541,CHEPDMP,Pinewood Road,53.33540700000,-2.21009400000
0600MA0542,CHEPDMT,Blue Bell Garage,53.33808400000,-2.22108500000
0600MA0543,CHEPDMW,Blue Bell Garage,53.33849700000,-2.22155300000
0600MA0544,CHEPDPA,Summerfields,53.33789300000,-2.21737500000
0600MA0545,CHEPDPD,Summerfields,53.33780400000,-2.21711900000
0600MA0546,CHEPDPG,Benson Walk,53.34015600000,-2.21379700000
0600MA0547,CHEPDPJ,Benson Walk,53.34013800000,-2.21352600000
0600MA0548,CHEPDPM,Peckmill Close,53.34002600000,-2.21082200000
0600MA0549,CHEPDPT,Peckmill Close,53.33985500000,-2.21089700000
0600MA0550,CHEGAPG,Malpas Close,53.33767300000,-2.20977500000
0600MA0551,CHEGAPJ,Malpas Close,53.33743000000,-2.21013400000
0600MA0552,CHEPDPW,Wheelock Close,53.33600600000,-2.21192900000
0600MA0553,CHEPDTA,Wheelock Close,53.33609600000,-2.21212500000
0600MA0562,CHEPDWA,Styal Road,53.33321800000,-2.22753200000
0600MA0563,CHEPDWD,Styal Road,53.33289500000,-2.22750000000
0600MA0564,CHEPDWG,Bridgefield Avenue,53.33608100000,-2.22522000000
0600MA0565,CHEPDWJ,Bridgefield Avenue,53.33626200000,-2.22474000000
0600MA0566,CHEPDWM,Highfield Crescent,53.33837700000,-2.22335400000
0600MA0567,CHEPDWP,Highfield Crescent,53.33831400000,-2.22309900000
0600MA0584,CHEPGDP,Mill Street,53.33013400000,-2.22832600000
0600MA0584A,CHETDAD,Bollin Valley Link,53.33014300000,-2.22804100000
0600MA0585,CHEGATJ,Railway Station,53.32649600000,-2.22691100000
0600MA0587,CHEGATP,Bank Square,53.32677600000,-2.23093600000
0600MA0588,CHEGATW,Bank Square,53.32692000000,-2.23063600000
0600MA0590,CHEPGDT,Alderley Road,53.32591600000,-2.23367900000
0600MA0591,CHEPGDW,Alderley Road,53.32604300000,-2.23346900000
0600MA0592,CHEPGJA,Fire Station,53.32668800000,-2.23911800000
0600MA0593,CHEPGJD,Park Road,53.32686200000,-2.24171600000
0600MA0594,CHEPGJG,Park Road,53.32705800000,-2.24246800000
0600MA0595,CHEPGJM,Buckingham Road,53.32696100000,-2.24622100000
0600MA0596,CHEPGJP,Gorsey Road,53.32866300000,-2.24921900000
0600MA0597,CHEPGJT,Sandy Lane,53.33181800000,-2.25347200000
0600MA0598,CHEPGJW,Sandy Lane,53.33210500000,-2.25339800000
0600MA0599,CHEPGMA,Moat House,53.34243600000,-2.27665000000
0600MA0600,CHEPGMD,Moat House,53.34246700000,-2.27474300000
0600MA0601,CHEPGMG,Dooley's Lane,53.34039900000,-2.26725000000
0600MA0602,CHEPGMJ,Cranlea,53.33780700000,-2.26872100000
0600MA0603,CHEGAWA,Congregational Church,53.33517200000,-2.26496500000
0600MA0604,CHEPGMP,Moss View,53.33466500000,-2.25867000000
0600MA0605,CHEPGMT,Moss View,53.33432400000,-2.25824700000
0600MA0606,CHEPGMW,Stuart House,53.32459400000,-2.23448200000
0600MA0606A,CHEPWMG,The Coach & Four,53.32350500000,-2.23513700000
0600MA0607,CHEPGPA,Cheshire East Offices,53.32180800000,-2.23853500000
0600MA0608,CHEPGPD,Health Centre,53.32263600000,-2.23804500000
0600MA0609,CHEPGPG,Birch Avenue,53.32246700000,-2.24152600000
0600MA0610,CHEPGPJ,Birch Avenue,53.32226800000,-2.24206600000
0600MA0611,CHEPGPM,Shops,53.32201000000,-2.24529200000
0600MA0612,CHEPGPT,Shops,53.32188400000,-2.24517100000
0600MA0613,CHEPGPW,Eden Close,53.31991200000,-2.25127000000
0600MA0614,CHEPGTA,Eden Close,53.31948000000,-2.25183700000
0600MA0615,CHEPGTD,Riflemans Arms PH,53.31882700000,-2.25444600000
0600MA0616,CHEPGTG,Riflemans Arms PH,53.31859200000,-2.25500000000
0600MA0617,CHEPGTJ,Cumber Lane,53.31823100000,-2.25996600000
0600MA0618,CHEPGTM,Cumber Lane,53.31791500000,-2.26039900000
0600MA0619,CHEPGTP,Cumber Drive,53.31595100000,-2.25845100000
0600MA0620,CHEPGTW,Cumber Drive,53.31598800000,-2.25780600000
0600MA0621,CHEGAWD,Brook Lane Corner,53.31076400000,-2.25460800000
0600MA0622,CHEGAWG,Brook Lane Corner,53.31079000000,-2.25484800000
0600MA0623,CHEPGWA,Shops,53.31300500000,-2.25331500000
0600MA0625,CHEPGWG,Harden Park,53.30942500000,-2.23707000000
0600MA0626,CHEPGWJ,Harden Park,53.31014500000,-2.23660900000
0600MA0627,CHEPGWM,Fulshaw Park South,53.31474500000,-2.23755000000
0600MA0628,CHEPGWP,Fulshaw Park South,53.31560000000,-2.23713500000
0600MA0629,CHEPGWT,King's Arms Hotel,53.31985900000,-2.23766900000
0600MA0630,CHEPJAD,King's Arms Hotel,53.32010200000,-2.23737000000
0600MA0639,CHEPJDJ,Knutsford Road,53.31353500000,-2.25310800000
0600MA0640,CHEPJDM,Cumber Lane,53.31506200000,-2.25367300000
0600MA0641,CHEPJDP,Cumber Lane,53.31504400000,-2.25391300000
0600MA1047,CHEWJMP,Council Offices,53.29815600000,-2.10212200000
0600MA17170,CHETDTW,Alderley House,53.27178800000,-2.23267800000
0600MA17172,CHETDTD,Mereside,53.27589200000,-2.23010600000
0600MA17352,CHETGJW,Mill Road,53.32884600000,-2.22970100000
0600MA17428,CHETGWG,Autumn Avenue,53.30549000000,-2.35548100000
0600MA17435,CHETGAP,Roundabout,53.36895300000,-2.38907300000
0600MA17437,CHETGTP,Roundabout,53.36910300000,-2.38982500000
0600MA17439,CHETGTJ,Shopping Centre,53.34936900000,-2.20380800000
0600MA19010,CHETPWA,Congregational Church,53.33493800000,-2.26533900000
0600MA19014,CHETPTG,Valley Way,53.29377200000,-2.37478100000
0600MA19015,CHETWDG,Highland Way,53.29176200000,-2.37369900000
0600MA19016,CHETWDM,Manor Park School,53.30426300000,-2.35988200000
0600MA19017,CHETWGA,Beech Drive,53.30356000000,-2.36052200000
0600MA19018,CHETWDW,Ryecroft Lane,53.31372200000,-2.34378200000
0600MA19019,CHETWGJ,Bird in Hand,53.31170600000,-2.29804900000
0600MA19020,CHETWDT,Woodend Barn,53.36990700000,-2.03401700000
0600MA19021,CHETWGD,Woodend Barn,53.36991500000,-2.03452800000
0600MA19022,CHETWDJ,Woodend Farm,53.37108300000,-2.03678300000
0600MA19023,CHETWGM,Woodend Farm,53.37113700000,-2.03741400000
0600MA19024,CHETWGP,Lindow End Farm,53.30442000000,-2.27767900000
0600MA19030,CHETWJD,Jackson Close,53.29304400000,-2.09890000000
0600MA19047,CHEWGAD,Beswicks Lane,53.30741100000,-2.26613800000
0600MA19048,CHEWGAG,Beswicks Lane,53.30728700000,-2.26599200000
0600MA19050,CHEWGAM,Foden Lane,53.30490600000,-2.27357100000
0600MA19051,CHEWGAP,Prospect House Hotel,53.30518900000,-2.27248600000
0600MA19064,CHEWJGT,Railway Station,53.30165900000,-2.37088900000
0600MA19067,CHEWJTD,Frontline House,53.35045700000,-2.20895100000
0600MA19070,CHEWJWM,Cotton Tree,53.29857700000,-2.09271600000
0600MA19072,CHEWMAP,Gorsey Road,53.32849300000,-2.24872300000
0600MA19083,CHEWMWG,Whipping Stocks Inn,53.26873400000,-2.34952300000
0600MA19130,cheadmdp,Whirley Lane,53.26078200000,-2.20532000000
0600MA19131,cheadmdw,Clay Lane,53.30797700000,-2.29017400000
0600MA19136,cheadpwt,Nether Alderley Mill,53.28255900000,-2.23638200000
0600MA19137,cheadtag,Mereside,53.27582000000,-2.23013600000
0600MA19138,cheadtaj,Alderley House,53.27188800000,-2.23234900000
0600MA19141,cheadtjd,St Johns Wood School,53.30458500000,-2.35145100000
0600MA19142,cheadtgp,Council Depot,53.31026200000,-2.34969700000
0600MA19144,cheadwda,Mill Hill Avenue,53.36265000000,-2.12914400000
0600MA19145,cheadwdg,Woodford Road Garage,53.35830100000,-2.13605800000
0600MA19147,cheadwdm,Meadway,53.35309700000,-2.14350800000
0600MA19148,cheadwdp,Woodford Road,53.35225300000,-2.14498200000
0600MA19150,cheadwdw,Vernon Junior School,53.34628500000,-2.11805500000
0600MA19151,cheadwjg,Tern Drive,53.35109200000,-2.14399700000
0600MA19152,cheadwgd,Clumber Road,53.34462900000,-2.11955200000
0600MA19153,cheadwgj,Queensway,53.34638700000,-2.12343200000
0600MA19158,cheadwta,Cranlea,53.33776100000,-2.26893100000
0600MA19159,cheadwtp,Dooley's Lane,53.34042500000,-2.26747500000
0600MA19166,cheagagp,Water Lane,53.33361200000,-2.25493900000
0600MA19167,cheagadw,Mobberley Road,53.33416900000,-2.25497200000
0600MA19168,cheagagm,Waters,53.33567800000,-2.25568700000
0600MA19172,cheagjdp,Clay Lane,53.25939900000,-2.31912100000
0600MA19173,cheagjdm,Clay Lane,53.25931800000,-2.31933000000
0600MA19190,cheagdwt,Falcon Bearer PH,53.30659600000,-2.34918700000
0600MA19200,cheagmgt,Waitrose,53.34848800000,-2.11708400000
0600MA19201,cheagmjm,Waitrose,53.34838900000,-2.11726400000
0600MA19202,cheagmjp,Vernon Road,53.34205500000,-2.11380700000
0600MA5109,cheadpap,Vernon Infant School,53.34749800000,-2.11795300000
0600MA5302,CHEWDWT,High School,53.34394400000,-2.11231000000
0600MA6001,CHEPJWM,The Towers,53.25518700000,-2.12393300000
0600MA6002,CHEGDMD,King Edward Street,53.26130400000,-2.12808900000
0600MA6004,CHEPJWP,General Hospital,53.26334800000,-2.14121300000
0600MA6005,CHEPJWT,Pavilion Way,53.26354300000,-2.15046300000
0600MA6006,CHEPMAD,Fallibroome Close,53.26256900000,-2.15965000000
0600MA6006A,CHEPTAJ,Fallibroome Close,53.26283000000,-2.15956100000
0600MA6008,CHEGDMG,Shops,53.25965500000,-2.16110800000
0600MA6009,CHEGDMJ,Shops,53.26014000000,-2.16099000000
0600MA6012,CHEGDMW,Dixon Drive,53.27082500000,-2.28306900000
0600MA6013,CHEPMAG,The Dog Inn,53.25851400000,-2.31060000000
